iteration,duration,jtsd,mean_speed,reward,time_loss,vssd,waiting_time
20,52.25992063492063,16.10622910139791,8.16002627439086,7.6705589414763375,23.454007936507935,2.1238208402430994,3.7162698412698414
21,48.58479532163743,12.43294383500949,8.567248577147957,8.044443726401617,19.814697855750484,1.8616186056569406,2.612085769980507
22,61.87824351297405,22.669084034575583,7.174297818465972,6.606417699537128,33.05311377245509,2.3444512767794743,3.9840319361277445
23,47.410714285714285,10.203094588032378,8.662732178738745,8.290068107224409,18.61138888888889,1.7311061136370849,2.861111111111111
24,58.87961165048544,20.325627609332567,7.403776130843251,6.79110239867742,30.066970873786406,2.2195973440646886,3.469902912621359
25,55.902970297029704,16.223698931468117,7.613937979480029,7.186267912375425,27.09851485148515,2.0439259433301635,3.6950495049504952
26,48.61616161616162,14.016661853281393,8.645470331218295,8.149107880241804,19.8170101010101,2.0203768237594475,2.2
27,48.245247148288975,11.626258721492043,8.595285940216156,8.171396665084192,19.460608365019013,1.8815875907759483,2.423954372623574
28,58.12326043737575,24.48257212140275,7.763048238143675,6.974640427716693,29.29679920477137,2.482687382666688,3.7992047713717696
29,48.29191321499014,11.856704995131691,8.58777759386903,8.168237122318777,19.515029585798814,1.8739375681162926,3.497041420118343
30,55.47047619047619,19.268864220411935,7.85285579831547,7.455973920239422,26.670247619047622,2.2856763941515497,3.24
31,48.825910931174086,12.061333503000789,8.516042705137158,8.183591985970462,19.98184210526316,1.8825212210633886,2.5789473684210527
32,60.43712574850299,29.429413147491477,7.688927820550682,6.705517439446457,31.628143712574854,2.5662261972237945,3.281437125748503
33,48.746588693957115,11.954189404071284,8.548595732352577,8.081383562293475,19.99803118908382,2.045159300245242,2.05458089668616
34,56.91035856573705,19.25427288095345,7.609488201414091,6.994795436398306,28.09059760956175,2.173467675558171,3.5219123505976095
35,64.30971659919028,35.24350267051341,7.568470347947076,6.326645175807918,35.511153846153846,2.835426117946183,4.390688259109312
36,48.62124248496994,17.34487009742973,8.801030343863742,8.263691922430635,19.76805611222445,2.118016474814737,2.3587174348697393
37,44.7505376344086,9.018626169795438,9.110360645430719,8.754587674349478,15.92225806451613,1.6016316302439726,2.503225806451613
38,50.392931392931395,13.772787654085276,8.34427027666868,7.8599062994291975,21.56343035343035,2.0056187271036,2.6444906444906446
39,48.239583333333336,13.044111691732361,8.66442612445601,8.23017115178836,19.447791666666664,1.9340968410251411,1.9708333333333334
40,57.186878727634195,21.676293424372346,7.711235138684209,7.1311159763435645,28.350795228628233,2.3323032791633507,4.530815109343936
41,47.37176938369781,9.52338120172749,8.622633143597767,8.23247898941199,18.556242544731614,1.6086105106710875,2.570576540755467
42,48.968992248062015,11.670666856521478,8.446872411017907,8.028866911649185,20.144980620155042,1.7875685296539316,2.5329457364341086
43,55.771134020618554,23.687031376156618,8.006423401176013,7.377145889153142,26.96818556701031,2.4653634772983626,3.894845360824742
44,46.31237322515213,8.576099450900594,8.774308248870371,8.440568898429436,17.495415821501012,1.5160106282624595,2.2697768762677484
45,59.48543689320388,31.93964699322525,7.914081800244548,6.73106409754674,30.66611650485437,2.6168567165708314,3.487378640776699
46,47.49377593360996,12.186353953163595,8.749015274523597,8.29166314955556,18.670933609958507,1.8533568610658167,2.45850622406639
47,44.22,8.587875173755148,9.190743883148707,8.809835594146957,15.39638,1.548513601876848,1.924
48,69.44970414201184,31.02780668820969,6.787859598089604,6.04714330643519,40.69031558185404,2.730795630884487,8.043392504930967
49,51.65050505050505,17.342802621699498,8.302297983342454,7.763041373675052,22.859111111111112,2.190779140936597,3.1454545454545455
50,50.087221095334684,16.42026956298515,8.492681170360438,7.939602466937222,21.322251521298174,2.0447546487922685,2.870182555780933
51,47.34455445544555,13.36806061489363,8.853267606140978,8.297295806632196,18.55469306930693,2.0142834913083867,2.37029702970297
52,45.55578093306288,10.425405467264948,9.039229173709739,8.59621330136534,16.762515212981743,1.7942662664319935,1.9817444219066938
53,60.60276679841897,23.17646499995704,7.315645738832319,6.658196652074877,31.791205533596838,2.320218205977759,4.17193675889328
54,63.43570057581574,30.66361658217812,7.322761345500698,6.481787968618662,34.60228406909789,2.5286344569868784,4.023032629558541
55,47.109053497942384,10.999552943086153,8.754155137610546,8.339706113946773,18.262880658436217,1.7618645306212715,2.802469135802469
56,63.2479674796748,28.51236174524351,7.276303295587673,6.418968862474879,34.490934959349595,2.5500677311720614,4.770325203252033
57,59.013861386138615,27.10978424704594,7.842701216859914,6.962055809947704,30.210019801980195,2.6602827641132194,4.1603960396039605
58,48.05697445972495,13.395990056309339,8.714559372436723,8.273255044787627,19.28660117878193,1.9873805960389312,2.449901768172888
59,66.01151631477927,33.10728013432587,7.093926777068355,6.251318702948044,37.20184261036469,2.500141812899784,5.403071017274472
60,51.43614931237721,14.432225923038324,8.23414456435837,7.734320891224529,22.65286836935167,2.164592802637791,3.2278978388998034
61,60.78252427184466,25.238729781957975,7.37501760383288,6.742876980479012,31.965184466019416,2.359888797355194,5.885436893203884
62,48.95353535353535,15.149752894149813,8.658895237161085,8.245143254609065,20.151616161616165,2.107998464133956,2.577777777777778
63,53.783109404990405,21.067868183425027,8.201585272344456,7.387155450377063,24.965547024952013,2.360164080942258,2.487523992322457
64,46.98979591836735,11.85705240753727,8.823274288796231,8.397029964854859,18.205081632653062,1.8641295999971557,2.936734693877551
65,55.00400801603207,19.30724017082617,7.884055106228776,7.244531062406192,26.222545090180358,2.185458938018457,4.01002004008016
66,45.10373443983403,9.260052659978635,9.055064873885902,8.636712934546317,16.329024896265558,1.721629534927358,2.587136929460581
67,58.353515625,29.181510817260317,7.755549407958959,7.069856855832413,29.53392578125,2.35397671536116,6.71484375
68,46.48870636550308,11.538675958923161,8.905688629238918,8.529058372676177,17.65396303901437,1.8303608783569498,2.5482546201232035
69,50.77800407331976,15.140940200354013,8.35317767558708,7.856838172842231,21.933625254582484,2.0904376383576664,3.1364562118126273
70,51.196280991735534,17.50255903991862,8.427008888298532,7.741074029113709,22.374028925619832,2.267136008407065,3.59297520661157
71,51.64670658682635,19.027790741196284,8.387219534984832,7.844248562514037,22.855389221556884,2.2092735989022856,3.62874251497006
72,56.5739299610895,19.465308393624483,7.662637181058937,7.1792755772504115,27.759260700389103,2.1689905729995758,4.214007782101167
73,44.05273833671399,9.38651970308487,9.293568532863482,8.865992039399082,15.286024340770792,1.7458634528783048,1.924949290060852
74,48.700189753320686,11.669437367111682,8.521431604712664,8.099941888787159,19.949089184060718,1.914370114731144,2.6698292220113853
75,51.920245398773005,15.792486731309713,8.18589413760401,7.709264481638661,23.10719836400818,2.068617411883112,3.801635991820041
76,50.240556660039765,14.558710416596126,8.410715606073373,7.84236369447371,21.462326043737576,2.0904425693777533,3.489065606361829
77,52.0,14.465071076562326,8.097820681877781,7.550662823200029,23.19181640625,1.9731618509262183,3.05078125
78,49.718,16.79947844428511,8.59926584570434,8.067910784029523,20.901439999999997,2.127959363260646,2.706
79,62.275,26.777777633702165,7.279187290773957,6.480506350832959,33.52851923076923,2.4870023748963104,5.201923076923077
80,52.774468085106385,20.585374565299084,8.340253543443097,7.774487547055212,23.941999999999997,2.373388956814321,2.9148936170212765
81,45.285420944558524,11.47243160080399,9.17780442332233,8.671837157176784,16.511765913757703,1.9946096395275206,1.9383983572895278
82,48.55443548387097,12.456418400115696,8.586301636759242,8.177261840222858,19.68463709677419,1.91697973002652,2.8024193548387095
83,45.36610878661088,10.549041773924214,9.077192621896632,8.686362237169499,16.533305439330544,1.7818546479768422,2.0606694560669454
84,44.42505133470226,9.515686214611206,9.220918161345391,8.770316254547941,15.639897330595483,1.7504452728759952,1.811088295687885
85,59.90157480314961,18.516383399922038,7.198291198318394,6.700500703861872,31.09812992125984,2.119674763978509,4.661417322834645
86,51.466796875,14.264482467039953,8.178864616970483,7.756679908575478,22.670781249999997,1.9992153744639558,3.32421875
87,66.93688362919133,37.539091532022645,7.392551823516111,6.177711657251084,38.15459566074951,2.941274277221162,3.826429980276134
88,51.506024096385545,18.00582691985271,8.338164588732067,7.666258002778601,22.70644578313253,2.1237064770413636,3.3293172690763053
89,39.73684210526316,3.1762623725504446,9.960582245361715,0.3600523362111052,10.917894736842106,0.8038718298218503,1.0
90,49.29327902240326,14.568314235892588,8.579459165875647,8.056840319796779,20.50130346232179,2.117015678888419,2.8187372708757636
91,42.75523012552301,8.719041097890726,9.537997493937032,9.12962588797456,13.96123430962343,1.689614675540135,1.4686192468619246
92,49.12348178137652,10.03147552643789,8.344890896063509,8.031384132619458,20.312044534412955,1.658547532751597,3.062753036437247
93,63.07602339181287,32.24328919367166,7.410758935994529,6.644604867808552,34.23604288499026,2.524057077057672,4.746588693957115
94,53.08273381294964,22.387456110228733,8.3250643148926,1.8933122171663843,24.26636690647482,2.330215467754649,3.0179856115107913
95,52.62669245647969,14.230687931443398,8.018256630610516,7.615892025010624,23.810251450676983,2.048857785836587,3.148936170212766
96,46.48571428571429,12.877000538057876,8.988904831381275,8.499649762959839,17.692183673469387,1.9984575395137856,2.3122448979591836
97,45.518367346938774,10.794777147351148,9.049552401130157,8.6533769353539,16.71704081632653,1.7534422950868804,2.2448979591836733
98,43.578732106339466,7.246354250668953,9.26472216385177,8.925076623961557,14.784212678936605,1.431133505565947,2.1411042944785277
99,54.68503937007874,20.511452835901093,7.969930221351803,7.330322279212084,25.88001968503937,2.225423703059153,4.307086614173229
100,48.168,12.538571529484528,8.631777030229571,8.128922987457946,19.339260000000003,1.8301933979388274,2.178
101,49.47211155378486,12.95587897148668,8.453064554668776,8.050921177373219,20.651872509960164,1.9549171132487488,2.733067729083665
102,58.832,23.01190509279925,7.576904250468606,6.94623281668358,30.031080000000003,2.4029476158881597,4.156
103,47.44575936883629,12.346513964125947,8.77341816243286,8.31834248047484,18.63293885601578,1.9417584066175853,2.3925049309664694
104,52.03976143141153,16.384859711821978,8.184932277309727,7.707926081594934,23.255506958250496,2.0781504397771107,3.268389662027833
105,48.69322709163347,16.402722843403563,8.777305759018219,8.288410881406804,19.882490039840636,2.177870369700235,2.49402390438247
106,53.86192468619247,19.47892794669375,8.121591136544849,7.503844835902611,25.03899581589959,2.329907003978856,3.8138075313807533
107,45.752049180327866,11.773215463850011,9.084155802464771,8.61990080745667,16.97213114754098,1.966576818085925,2.2581967213114753
108,44.67123287671233,10.379752901682,9.21402790381465,8.733117421385497,15.878101761252447,1.7969423703659895,1.8336594911937378
109,57.059760956175296,20.777813748466553,7.722852233679761,7.03260483970415,28.229023904382473,2.365155315137438,3.8207171314741037
110,70.2588932806324,34.60388737844454,6.957872045683158,6.016346267538884,41.47166007905138,2.963494224018453,5.179841897233201
111,50.18623481781376,21.8300792744105,8.784790183889056,7.958243238257199,21.368117408906887,2.314209839064291,2.8198380566801617
112,51.785714285714285,16.01092859669313,8.222712988632127,7.735020622816056,22.9823166023166,2.121478369003553,3.3667953667953667
113,62.76938775510204,27.873216637977134,7.3226745148931585,6.485139482223934,33.922183673469384,2.5259310805317945,4.881632653061224
114,59.193548387096776,23.169145716132924,7.508316508055225,6.9630948561505175,30.38504032258065,2.3831663115128103,4.213709677419355
115,44.37448559670782,10.634968683158773,9.271317887352012,8.8492603351262,15.56858024691358,1.763539588347362,1.646090534979424
116,60.474708171206224,24.683686511107883,7.419847930422729,6.856690785757013,31.656186770428018,2.4336202626404217,4.752918287937743
117,61.10857142857143,24.91680677502528,7.365898352745511,6.745075179364471,32.337066666666665,2.4191910063411357,3.6914285714285713
118,47.04545454545455,12.153205882529123,8.831326332297822,8.342451344289431,18.22921487603306,1.8513095935781805,2.78099173553719
119,35.78947368421053,3.4576984643488093,11.062717343941957,0.3496390339125335,7.001052631578948,0.9500935466253161,0.7894736842105263
120,45.21676891615542,10.172039797900752,9.095275774155002,8.718238107704137,16.41926380368098,1.796517614744931,2.1063394683026586
121,42.41276595744681,10.62353102778994,9.670144889244485,9.242585794185906,13.586829787234041,1.6623853169093392,1.9787234042553192
122,51.36363636363637,13.584047793409267,8.193354240842151,7.722046619143938,22.570161616161617,2.0859041159275256,3.4686868686868686
123,48.67689161554192,12.559465822597273,8.537740889939814,8.145180675692115,19.882944785276074,1.8133950549495534,2.488752556237219
124,51.08910891089109,17.17256562360585,8.413289942025157,7.742159383842655,22.270851485148512,2.1985289590873243,2.699009900990099
125,52.183098591549296,14.991770916996572,8.13669314214204,7.518485761868587,23.44651911468813,2.1708870716532407,3.6398390342052314
126,60.893574297188756,25.34910308045308,7.343548935324393,6.731038778743227,32.106184738955825,2.3881685399183343,5.783132530120482
127,56.37171717171717,28.099592147743056,8.126683561531554,7.172224907665912,27.590666666666667,2.5058539789661665,3.618181818181818
128,53.104,16.78073848196199,8.045000567362527,7.535868606197118,24.259420000000002,2.0920921151852143,3.604
129,51.97623762376238,15.685631619729937,8.178266708439052,7.632524806168816,23.16855445544554,2.1041586597053863,2.9683168316831683
130,59.791252485089466,21.513188035832307,7.423734561019042,6.773933409897537,31.028628230616306,2.489660998383701,5.4115308151093435
131,46.8870636550308,12.372287083711711,8.859048659126756,8.35583413412927,18.121560574948667,1.8938671975943053,2.3326488706365502
132,59.146771037182,21.424969985716842,7.486224477389339,6.723154162700823,30.327299412915853,2.4394601102304763,4.949119373776908
133,54.318,26.293361823852045,8.381815757588829,7.507833392575031,25.498900000000003,2.4988739973807883,3.128
134,46.94223107569721,10.836463153064267,8.778846840948676,8.312047685259454,18.179501992031874,1.797586032836511,2.450199203187251
135,63.30707070707071,32.373805512148785,7.568413099748725,6.638344677646823,34.47488888888889,2.8407971073845952,4.783838383838384
136,55.66731517509728,17.584156231655356,7.75647192927507,7.207434602910082,26.84791828793774,2.256498544725944,4.340466926070039
137,49.8125,14.74598285692299,8.492256442802159,8.019870731604197,21.00179166666667,2.084605746264273,3.847916666666667
138,62.473684210526315,27.80364777770052,7.405800693182373,6.678446215259189,33.651700404858296,2.6351027006667667,4.9534412955465585
139,49.41056910569106,18.990319797664867,8.800781666991512,8.107194099923237,20.61298780487805,2.3443400438229163,2.432926829268293
140,56.21544715447155,17.11861788984699,7.661431761814455,7.213299348217616,27.429390243902436,2.2855959767143634,3.9654471544715446
141,50.922290388548056,14.87982171064638,8.31247546321285,7.825649078417282,22.068588957055216,2.0628439682870807,2.9100204498977504
142,47.95247933884298,13.792433174068432,8.791039705656306,8.254190785760738,19.259896694214873,2.131262547480367,2.9359504132231407
143,50.717171717171716,14.000606338991256,8.326684871148007,7.717818499786328,21.977818181818183,2.172395692867459,3.088888888888889
144,48.125748502994014,14.835967909139622,8.769050849058212,8.359118159265893,19.32181636726547,2.0254542503804176,2.9620758483033933
145,51.437751004016064,14.541214814290806,8.20754736625951,7.76413495775682,22.602570281124496,2.0413238661672453,3.9538152610441766
146,57.895669291338585,22.297446557335796,7.738322528051405,7.09539050617281,29.087303149606303,2.5930669065049194,3.405511811023622
147,42.86012526096033,10.065093817458786,9.554499071606667,9.158793674317584,14.029269311064716,1.6486782394368866,1.9039665970772444
148,52.98046875,19.900229892648813,8.203609431666614,7.602845075715848,24.26314453125,2.3171419078552127,2.486328125
149,58.91348088531187,25.732694940279256,7.7109212672825285,6.8371201915634305,30.12603621730382,2.53536655916878,3.647887323943662
150,60.79303675048356,26.06022094924013,7.456606241943407,6.758485399630303,31.99119922630561,2.5134057153701415,5.131528046421663
151,47.102204408817634,12.537062295941793,8.856352285512566,8.335533415286628,18.380941883767534,1.9503825512116755,2.0160320641282565
152,52.06693711967546,15.732344885891045,8.154214483999004,7.636324134736026,23.24941176470588,2.057417139087692,3.3955375253549698
153,53.94810379241517,18.852651179190612,8.0610995002502,7.330944613797851,25.143093812375252,2.289255263447844,2.946107784431138
154,45.98364008179959,9.33229644262085,8.892878295878765,8.510337784182951,17.16932515337423,1.6620835179026525,2.4008179959100207
155,54.27021696252466,20.60992944835431,8.028313800641039,7.5455924358987625,25.424635108481265,2.1939264972060153,3.601577909270217
156,53.33267326732673,19.19994383712336,8.20676847780259,7.526049869279365,24.5669900990099,2.429479534940786,2.59009900990099
157,65.09073359073359,31.401520249491412,7.31240687762757,6.365687817188826,36.265115830115825,2.790403194541921,4.1312741312741315
158,52.887351778656125,19.480434039780224,8.20424286609782,7.593969803397473,24.08450592885376,2.2708538363042137,2.8794466403162056
159,53.91860465116279,12.925140860743294,7.717901408464508,7.4142976352398575,25.100077519379845,1.806776879368233,4.141472868217054
160,45.43595041322314,9.033799533644196,8.989092998386898,8.56842577747101,16.619111570247934,1.6718198112164329,2.1487603305785123
161,54.059760956175296,19.761335300308644,8.018219578083357,7.414701523405343,25.233944223107567,2.1665209523100866,3.2270916334661353
162,56.45708582834332,20.32688589308254,7.745918052763038,7.099303568943475,27.63329341317365,2.2690395915361026,4.127744510978044
163,48.731404958677686,13.758174327868087,8.644597226730154,8.097156676538845,19.888698347107436,2.0748842177847,2.644628099173554
164,50.90448343079922,13.753774579419982,8.26794718286729,7.769157472631656,22.15304093567251,2.076345416647561,3.263157894736842
165,48.44306418219462,12.186200683195676,8.585890688874384,8.163580996892735,19.59422360248447,1.87905957781045,3.0766045548654244
166,54.115768463073856,17.041412833317906,7.961021826620354,7.377576885890361,25.349920159680643,2.298493518905102,3.6167664670658684
167,48.34309623430963,13.892273236778047,8.712910090309647,8.215408454597814,19.615962343096236,2.0995379545396533,2.8284518828451883
168,44.060165975103736,8.414477642572265,9.232503678607454,8.870889754807632,15.270601659751035,1.6018911188781502,1.7489626556016598
169,66.35728542914171,40.394833909835064,7.523865683960918,6.375769312446501,37.51499001996008,2.8373696827450083,4.0119760479041915
170,55.99403578528827,23.13917534401572,7.995492256767169,7.272779402074407,27.22854870775348,2.5362924788526917,4.504970178926441
171,55.911937377690805,19.90196310381242,7.869963058908888,7.163109039035816,27.129236790606654,2.5038391015379426,4.215264187866928
172,56.65830115830116,27.44986723125543,8.05829859287625,7.094368400113107,27.87756756756757,2.4853954582119027,3.8976833976833976
173,55.778443113772454,20.221251601683324,7.842550248329756,7.21129130621389,27.002375249500997,2.2894363304272365,3.838323353293413
174,48.51428571428571,14.070841177007559,8.736971741066862,8.216396149040227,19.73559183673469,2.233348416775188,2.2551020408163267
175,44.47254901960784,8.668753408614284,9.147837240518404,8.820594154311138,15.638098039215686,1.5847719264705864,2.003921568627451
176,48.39837398373984,15.02382381116461,8.743532314710349,8.183330071347125,19.60709349593496,2.0731122115409595,3.0
177,48.01778656126482,14.848965570028724,8.768897613560153,8.246149246632331,19.215335968379446,1.9603696712462886,3.102766798418972
178,48.54296875,12.553561394541529,8.628358687115226,8.119306378761333,19.801171874999998,2.089737494347646,2.251953125
179,48.53831041257367,11.773442772152292,8.542514639405127,8.155885697198743,19.747426326129666,1.8655798151367917,2.607072691552063
180,48.17821782178218,11.844199850186907,8.59011133953175,8.102895423580412,19.392237623762377,1.8030682256592958,2.588118811881188
181,71.92664092664093,37.71000943379024,6.857716142774369,6.1389116864359,43.092104247104245,2.8446428583653467,7.318532818532819
182,48.417821782178216,10.78767536635315,8.51760273423725,8.175865060785451,19.599643564356434,1.7772946167006058,2.718811881188119
183,48.70858283433134,12.683735722722114,8.56250726003584,8.204784661184013,19.91942115768463,1.9301624871350862,2.8243512974051894
184,55.339393939393936,24.258997365267263,8.142897958664797,7.396205800569428,26.503797979797977,2.512583292729045,3.4060606060606062
185,50.43887775551102,12.984103566821782,8.26218775819396,7.798037999421273,21.656192384769536,1.8526381425333525,4.132264529058117
186,60.37972166998012,25.573286616931295,7.547643825455382,6.739013751012683,31.595168986083497,2.56019690330273,4.003976143141153
187,66.61046511627907,35.64322302830767,7.3007006785303235,6.367130357692602,37.829496124031,2.8512890940774307,6.60077519379845
188,59.66279069767442,30.809911245761427,7.828792035321557,6.931142102910801,30.86616279069768,2.6642812684699715,5.4147286821705425
189,45.64765784114053,10.429087945246652,9.001217571918126,8.599116630716358,16.816904276985746,1.719153613834622,2.1181262729124235
190,48.34653465346535,13.906929424253773,8.681819420619474,8.305094868013704,19.519108910891088,1.9876617527372895,2.758415841584158
191,57.54618473895582,23.446402938297123,7.730403371358641,7.240313820194071,28.70610441767068,2.3500196750263957,6.198795180722891
192,44.39626556016597,9.967094541832457,9.240571936374241,8.896891702054726,15.561514522821579,1.7219806597195841,1.7302904564315353
193,52.85163776493256,15.14894427780313,8.020446771157138,7.576246269185995,24.048400770712906,2.1012368331504305,2.8805394990366087
194,44.48192771084337,7.958519133985874,9.108104661887028,8.738700860125414,15.645843373493976,1.4880187382883723,2.2610441767068274
195,53.642857142857146,16.896728473481957,7.973562899264807,7.537174179618397,24.808214285714286,2.1105987546904372,3.359126984126984
196,50.285148514851485,13.994549052962197,8.34962254290192,7.898219718579381,21.46627722772277,1.9592976812843805,3.0336633663366337
197,56.76862745098039,22.01793823223378,7.876505443777407,7.210779303587453,27.953490196078434,2.535151779485015,4.623529411764705
198,48.70259481037924,13.913238904721405,8.603834692242108,8.10550158103145,19.921956087824352,1.9906340353058545,2.437125748502994
199,48.01440329218107,13.251981696434044,8.712108426686521,8.242336317436136,19.173148148148147,1.940778562564658,3.02880658436214
200,55.22379032258065,15.359283159765036,7.6884645034197785,7.282614020971686,26.38560483870968,2.0719657408340275,3.594758064516129
201,45.42094455852156,9.425456635270987,8.997345244290896,8.647775480527146,16.584373716632445,1.6255627006220013,2.193018480492813
202,42.69215291750503,8.95123153924484,9.533442421402977,9.197967706677252,13.870281690140843,1.584147128308871,1.3843058350100603
203,51.93388429752066,15.872157407863662,8.208802696363817,7.672883895818216,23.10987603305785,2.131981628202856,2.9338842975206614
204,48.60588235294118,12.033269432746078,8.573910977971222,8.103465779624837,19.86449019607843,2.015237968040814,2.503921568627451
205,47.093117408906885,11.837779756061385,8.833226538358625,8.380880540830272,18.327530364372468,1.974832209279295,2.200404858299595
206,48.45528455284553,13.253471416720467,8.630094142756997,8.12714677280405,19.64762195121951,1.9364960355861862,2.6504065040650406
207,56.31736526946108,23.34752372557054,7.927360467329346,7.161564887286904,27.50830339321357,2.438428509055023,3.582834331337325
208,53.08782435129741,20.366018806164835,8.20714396682465,7.666462957162967,24.25512974051896,2.2003086032772017,4.30938123752495
209,45.538,9.593568470595287,8.994921807008538,8.632901659981272,16.70486,1.7001450129551667,2.194
210,59.254980079681275,21.28835243278333,7.453215714007161,6.914346340869209,30.458505976095616,2.3808576480686363,4.918326693227091
211,56.3713163064833,21.022806458489537,7.898488208621517,7.124966096687184,27.55909626719057,2.554912862101306,3.416502946954813
212,50.532544378698226,12.726078849168328,8.278289784232518,7.84559315754844,21.738895463510847,2.0088045150961134,2.893491124260355
213,51.38252427184466,18.479043113883108,8.377617527418332,7.791260153007243,22.544116504854372,2.115072087277829,2.644660194174757
214,52.896,18.18904021656998,8.160693718304316,7.664542344294336,24.08852,2.207769061367393,2.928
215,44.18518518518518,9.122771821461237,9.23974474508971,8.861510343560782,15.361028806584363,1.6618308955212622,2.2222222222222223
216,45.10934393638171,9.251831916121962,9.05969406901573,8.705419570775994,16.261113320079524,1.6645659224809817,2.256461232604374
217,53.896484375,17.536541852383007,8.008564316414265,7.603284401176465,25.09064453125,2.2412286893873343,3.130859375
218,48.01807228915663,12.715992314442433,8.706774230642592,8.36071703364632,19.20491967871486,1.9887695614464902,2.5301204819277108
219,42.2839248434238,7.679567313035096,9.593710752676113,9.22285784393562,13.547933194154488,1.652765958415589,1.7139874739039667
220,53.396341463414636,18.585864974733152,8.138754549133854,7.614542593147374,24.562967479674796,2.3022543931828974,3.6097560975609757
221,48.7888198757764,14.86366333853338,8.674760903821328,8.140191145773501,19.969979296066253,2.082371443759692,2.383022774327122
222,57.59519038076152,25.474268067620503,8.006709653647334,7.002209617251547,28.765891783567135,2.762806524288801,2.314629258517034
223,66.21497120921305,32.360372534996834,7.092339178709341,6.281451282430707,37.363627639155474,2.5813181565958296,5.130518234165067
224,52.25148514851485,13.529217476155306,8.031441021952013,7.644267643164388,23.4389504950495,1.9950887560624613,3.1405940594059407
225,49.18609406952965,12.810404883990373,8.48424419518257,8.159484027038161,20.38456032719836,1.9235797147818328,3.1411042944785277
226,46.044534412955464,12.600126938737464,9.059799337178283,8.582892439469163,17.318582995951417,2.0077900539648756,2.0121457489878543
227,47.92445328031809,11.289532196949017,8.633209975119355,8.199092743345966,19.119980119284296,1.8199320563214747,2.8827037773359843
228,60.037773359840955,28.319895229633556,7.765978044551468,7.0469847052202095,31.244910536779322,2.7516250946007506,4.9463220675944335
229,44.903361344537814,10.02031074153018,9.145058015050939,8.735599426026571,16.085063025210086,1.7864721513242607,2.3634453781512605
230,61.70348837209303,31.415927973989866,7.662975393888607,6.657090166074659,32.901434108527134,2.7445359477399935,4.248062015503876
231,46.47420634920635,10.012458973078427,8.851850741914314,8.434186928728897,17.682916666666667,1.8596246008845085,2.1865079365079363
232,50.358870967741936,14.099024858162803,8.38713822491582,7.981345958856011,21.582076612903226,2.139336943828851,2.8266129032258065
233,45.700205338809035,10.253684666457719,8.997050746895084,8.60519276026151,16.90071868583162,1.771666408021038,2.264887063655031
234,47.0,11.338107597682264,8.798871820961091,8.320104038404233,18.215328031809147,1.853261932778576,3.05765407554672
235,62.65949119373777,23.18245302199166,7.058569310853351,6.589956304955669,33.81399217221134,2.2594627867017936,5.367906066536204
236,56.51683168316832,21.218808531732474,7.80922974953415,7.173115317069945,27.7210099009901,2.3765971305240305,3.8138613861386137
